PERIOD_DATE,PRODUNIT_ID,QTY
4/26/2021 0:00,ID16,"2,171"
4/26/2021 0:00,ID18,254
4/26/2021 0:00,ID1,655
4/26/2021 0:00,ID17,"1,316"
4/26/2021 0:00,ID2,19
4/26/2021 0:00,ID13,"1,492"
4/27/2021 0:00,ID4,"1,368"
4/27/2021 0:00,ID9,331
4/27/2021 0:00,ID21,"1,171"
4/27/2021 0:00,ID20,"9,622"
4/27/2021 0:00,ID16,"2,151"
4/27/2021 0:00,ID18,202
4/27/2021 0:00,ID1,739
4/27/2021 0:00,ID17,"1,029"
4/27/2021 0:00,ID2,4
4/27/2021 0:00,ID12,"1,309"
4/27/2021 0:00,ID5,"3,089"
4/27/2021 0:00,ID13,"1,471"
4/27/2021 0:00,ID14,"1,377"
4/27/2021 0:00,ID15,94
4/27/2021 0:00,ID6,"3,863"
4/27/2021 0:00,ID7,19
4/27/2021 0:00,ID19,"2,744"
4/27/2021 0:00,ID8,543
4/27/2021 0:00,ID10,495
4/27/2021 0:00,ID11,125
4/27/2021 0:00,ID3,377
4/28/2021 0:00,ID20,"8,607"
4/28/2021 0:00,ID21,994
4/28/2021 0:00,ID18,141
4/28/2021 0:00,ID1,494
4/28/2021 0:00,ID17,"1,021"
4/28/2021 0:00,ID2,48
4/28/2021 0:00,ID12,"1,287"
4/28/2021 0:00,ID5,"2,893"
4/28/2021 0:00,ID13,"1,501"
4/28/2021 0:00,ID15,57
4/28/2021 0:00,ID14,"1,444"
4/28/2021 0:00,ID6,"4,235"
4/28/2021 0:00,ID7,30
4/28/2021 0:00,ID19,"2,464"
4/28/2021 0:00,ID10,432
4/28/2021 0:00,ID11,71
4/28/2021 0:00,ID8,675
4/28/2021 0:00,ID9,251
4/28/2021 0:00,ID4,"1,077"
4/28/2021 0:00,ID3,444
4/28/2021 0:00,ID16,"2,172"
4/29/2021 0:00,ID10,388
4/29/2021 0:00,ID11,86
4/29/2021 0:00,ID4,"1,507"
4/29/2021 0:00,ID3,27
4/29/2021 0:00,ID21,990
4/29/2021 0:00,ID20,"7,999"
4/29/2021 0:00,ID16,"2,057"
4/29/2021 0:00,ID18,238
4/29/2021 0:00,ID1,610
4/29/2021 0:00,ID17,806
4/29/2021 0:00,ID2,9
4/29/2021 0:00,ID12,777
4/29/2021 0:00,ID5,"2,520"
4/29/2021 0:00,ID13,"1,081"
4/29/2021 0:00,ID15,54
4/29/2021 0:00,ID14,"1,027"
4/29/2021 0:00,ID6,"3,049"
4/29/2021 0:00,ID7,21
4/29/2021 0:00,ID19,"1,749"
4/29/2021 0:00,ID9,285
4/29/2021 0:00,ID8,275
4/30/2021 0:00,ID5,"2,133"
4/30/2021 0:00,ID12,783
4/30/2021 0:00,ID14,949
4/30/2021 0:00,ID15,63
4/30/2021 0:00,ID6,"2,762"
4/30/2021 0:00,ID7,23
4/30/2021 0:00,ID19,"2,106"
4/30/2021 0:00,ID8,391
4/30/2021 0:00,ID11,87
4/30/2021 0:00,ID10,305
4/30/2021 0:00,ID9,228
4/30/2021 0:00,ID4,"1,113"
4/30/2021 0:00,ID3,-
4/30/2021 0:00,ID21,"1,055"
4/30/2021 0:00,ID20,"8,709"
4/30/2021 0:00,ID16,"1,931"
4/30/2021 0:00,ID18,88
4/30/2021 0:00,ID1,434
4/30/2021 0:00,ID17,784
4/30/2021 0:00,ID2,3
4/30/2021 0:00,ID13,"1,012"
5/1/2021 0:00,ID5,769
5/1/2021 0:00,ID12,873
5/1/2021 0:00,ID15,8
5/1/2021 0:00,ID14,43
5/1/2021 0:00,ID6,103
5/1/2021 0:00,ID7,1
5/1/2021 0:00,ID19,956
5/1/2021 0:00,ID8,10
5/1/2021 0:00,ID11,33
5/1/2021 0:00,ID9,3
5/1/2021 0:00,ID4,229
5/1/2021 0:00,ID3,-
5/1/2021 0:00,ID21,734
5/1/2021 0:00,ID20,"6,195"
5/1/2021 0:00,ID16,294
5/1/2021 0:00,ID18,120
5/1/2021 0:00,ID1,153
5/1/2021 0:00,ID17,409
5/1/2021 0:00,ID13,51
5/2/2021 0:00,ID5,112
5/2/2021 0:00,ID12,555
5/2/2021 0:00,ID15,3
5/2/2021 0:00,ID14,339
5/2/2021 0:00,ID6,856
5/2/2021 0:00,ID19,147
5/2/2021 0:00,ID11,4
5/2/2021 0:00,ID8,180
5/2/2021 0:00,ID10,53
5/2/2021 0:00,ID4,292
5/2/2021 0:00,ID3,-
5/2/2021 0:00,ID21,3
5/2/2021 0:00,ID20,24
5/2/2021 0:00,ID16,277
5/2/2021 0:00,ID18,153
5/2/2021 0:00,ID1,144
5/2/2021 0:00,ID17,179
5/2/2021 0:00,ID13,342
5/3/2021 0:00,ID5,"2,517"
5/3/2021 0:00,ID12,"1,269"
5/3/2021 0:00,ID14,"1,454"
5/3/2021 0:00,ID15,129
5/3/2021 0:00,ID6,"3,981"
5/3/2021 0:00,ID7,30
5/3/2021 0:00,ID19,"2,263"
5/3/2021 0:00,ID9,428
5/3/2021 0:00,ID11,113
5/3/2021 0:00,ID8,575
5/3/2021 0:00,ID10,346
5/3/2021 0:00,ID4,941
5/3/2021 0:00,ID3,454
5/3/2021 0:00,ID21,"1,057"
5/3/2021 0:00,ID20,"8,773"
5/3/2021 0:00,ID16,"1,553"
5/3/2021 0:00,ID18,134
5/3/2021 0:00,ID1,621
5/3/2021 0:00,ID17,624
5/3/2021 0:00,ID2,63
5/3/2021 0:00,ID13,"1,583"
5/4/2021 0:00,ID5,"2,383"
5/4/2021 0:00,ID12,"1,203"
5/4/2021 0:00,ID15,67
5/4/2021 0:00,ID14,"1,189"
5/4/2021 0:00,ID6,"3,424"
5/4/2021 0:00,ID7,32
5/4/2021 0:00,ID19,"2,238"
5/4/2021 0:00,ID8,489
5/4/2021 0:00,ID10,486
5/4/2021 0:00,ID9,270
5/4/2021 0:00,ID11,107
5/4/2021 0:00,ID4,"1,170"
5/4/2021 0:00,ID3,189
5/4/2021 0:00,ID21,"1,109"
5/4/2021 0:00,ID20,"9,117"
5/4/2021 0:00,ID16,"1,923"
5/4/2021 0:00,ID18,140
5/4/2021 0:00,ID1,"1,324"
5/4/2021 0:00,ID17,906
5/4/2021 0:00,ID2,71
5/4/2021 0:00,ID13,"1,256"
5/5/2021 0:00,ID3,172
5/5/2021 0:00,ID4,"1,212"
5/5/2021 0:00,ID20,"6,879"
5/5/2021 0:00,ID16,"1,953"
5/5/2021 0:00,ID18,217
5/5/2021 0:00,ID1,"1,564"
5/5/2021 0:00,ID17,"1,047"
5/5/2021 0:00,ID2,210
5/5/2021 0:00,ID12,"1,414"
5/5/2021 0:00,ID5,"2,267"
5/5/2021 0:00,ID13,"1,229"
5/5/2021 0:00,ID14,"1,172"
5/5/2021 0:00,ID15,57
5/5/2021 0:00,ID6,"3,385"
5/5/2021 0:00,ID7,51
5/5/2021 0:00,ID19,"2,369"
5/5/2021 0:00,ID10,387
5/5/2021 0:00,ID8,298
5/5/2021 0:00,ID11,94
5/5/2021 0:00,ID9,277
5/5/2021 0:00,ID21,861
5/6/2021 0:00,ID21,937
5/6/2021 0:00,ID3,158
5/6/2021 0:00,ID16,"2,090"
5/6/2021 0:00,ID18,275
5/6/2021 0:00,ID1,"1,337"
5/6/2021 0:00,ID17,"1,067"
5/6/2021 0:00,ID2,54
5/6/2021 0:00,ID12,716
5/6/2021 0:00,ID5,"2,079"
5/6/2021 0:00,ID13,"1,242"
5/6/2021 0:00,ID15,84
5/6/2021 0:00,ID14,"1,158"
5/6/2021 0:00,ID6,"3,478"
5/6/2021 0:00,ID7,23
5/6/2021 0:00,ID19,"2,236"
5/6/2021 0:00,ID8,444
5/6/2021 0:00,ID9,266
5/6/2021 0:00,ID10,413
5/6/2021 0:00,ID11,101
5/6/2021 0:00,ID4,"1,296"
5/6/2021 0:00,ID20,"7,123"
5/7/2021 0:00,ID13,963
5/7/2021 0:00,ID5,"1,413"
5/7/2021 0:00,ID14,847
5/7/2021 0:00,ID6,"2,356"
5/7/2021 0:00,ID7,24
5/7/2021 0:00,ID19,"1,762"
5/7/2021 0:00,ID8,371
5/7/2021 0:00,ID9,208
5/7/2021 0:00,ID11,96
5/7/2021 0:00,ID10,289
5/7/2021 0:00,ID4,769
5/7/2021 0:00,ID3,-
5/7/2021 0:00,ID21,423
5/7/2021 0:00,ID20,"3,775"
5/7/2021 0:00,ID16,"1,646"
5/7/2021 0:00,ID18,159
5/7/2021 0:00,ID1,456
5/7/2021 0:00,ID17,429
5/7/2021 0:00,ID2,169
5/7/2021 0:00,ID12,442
5/7/2021 0:00,ID15,116
5/8/2021 0:00,ID5,4
5/8/2021 0:00,ID12,50
5/8/2021 0:00,ID15,1
5/8/2021 0:00,ID14,10
5/8/2021 0:00,ID6,36
5/8/2021 0:00,ID19,36
5/8/2021 0:00,ID11,3
5/8/2021 0:00,ID10,1
5/8/2021 0:00,ID9,5
5/8/2021 0:00,ID8,3
5/8/2021 0:00,ID4,241
5/8/2021 0:00,ID3,-
5/8/2021 0:00,ID21,4
5/8/2021 0:00,ID20,23
5/8/2021 0:00,ID16,150
5/8/2021 0:00,ID18,7
5/8/2021 0:00,ID1,105
5/8/2021 0:00,ID17,341
5/8/2021 0:00,ID13,11
5/9/2021 0:00,ID11,4
5/9/2021 0:00,ID8,19
5/9/2021 0:00,ID3,-
5/9/2021 0:00,ID16,97
5/9/2021 0:00,ID18,12
5/9/2021 0:00,ID1,80
5/9/2021 0:00,ID17,339
5/9/2021 0:00,ID2,8
5/9/2021 0:00,ID12,70
5/9/2021 0:00,ID5,1
5/9/2021 0:00,ID13,136
5/9/2021 0:00,ID15,31
5/9/2021 0:00,ID14,105
5/9/2021 0:00,ID6,300
5/9/2021 0:00,ID19,163
5/9/2021 0:00,ID9,32
5/9/2021 0:00,ID10,51
5/9/2021 0:00,ID4,133
5/10/2021 0:00,ID5,"1,328"
5/10/2021 0:00,ID12,322
5/10/2021 0:00,ID15,27
5/10/2021 0:00,ID14,292
5/10/2021 0:00,ID6,894
5/10/2021 0:00,ID7,23
5/10/2021 0:00,ID19,"1,238"
5/10/2021 0:00,ID8,36
5/10/2021 0:00,ID10,109
5/10/2021 0:00,ID9,51
5/10/2021 0:00,ID11,84
5/10/2021 0:00,ID4,405
5/10/2021 0:00,ID3,-
5/10/2021 0:00,ID21,167
5/10/2021 0:00,ID20,"1,569"
5/10/2021 0:00,ID16,415
5/10/2021 0:00,ID18,316
5/10/2021 0:00,ID1,295
5/10/2021 0:00,ID17,262
5/10/2021 0:00,ID2,74
5/10/2021 0:00,ID13,319
5/11/2021 0:00,ID5,"1,113"
5/11/2021 0:00,ID12,325
5/11/2021 0:00,ID14,333
5/11/2021 0:00,ID15,72
5/11/2021 0:00,ID6,992
5/11/2021 0:00,ID7,55
5/11/2021 0:00,ID19,"1,351"
5/11/2021 0:00,ID9,56
5/11/2021 0:00,ID11,75
5/11/2021 0:00,ID8,94
5/11/2021 0:00,ID10,152
5/11/2021 0:00,ID4,356
5/11/2021 0:00,ID3,-
5/11/2021 0:00,ID21,274
5/11/2021 0:00,ID20,"3,013"
5/11/2021 0:00,ID16,327
5/11/2021 0:00,ID18,186
5/11/2021 0:00,ID1,137
5/11/2021 0:00,ID17,137
5/11/2021 0:00,ID13,405
5/12/2021 0:00,ID5,"1,950"
5/12/2021 0:00,ID12,336
5/12/2021 0:00,ID14,191
5/12/2021 0:00,ID15,115
5/12/2021 0:00,ID6,880
5/12/2021 0:00,ID7,22
5/12/2021 0:00,ID19,"2,258"
5/12/2021 0:00,ID9,12
5/12/2021 0:00,ID11,121
5/12/2021 0:00,ID8,66
5/12/2021 0:00,ID10,50
5/12/2021 0:00,ID4,233
5/12/2021 0:00,ID3,-
5/12/2021 0:00,ID21,274
5/12/2021 0:00,ID20,"2,267"
5/12/2021 0:00,ID16,163
5/12/2021 0:00,ID18,143
5/12/2021 0:00,ID1,172
5/12/2021 0:00,ID17,89
5/12/2021 0:00,ID2,110
5/12/2021 0:00,ID13,306
5/13/2021 0:00,ID13,244
5/13/2021 0:00,ID5,"1,735"
5/13/2021 0:00,ID15,69
5/13/2021 0:00,ID6,533
5/13/2021 0:00,ID7,28
5/13/2021 0:00,ID19,"1,838"
5/13/2021 0:00,ID11,84
5/13/2021 0:00,ID8,23
5/13/2021 0:00,ID9,15
5/13/2021 0:00,ID10,81
5/13/2021 0:00,ID4,222
5/13/2021 0:00,ID3,-
5/13/2021 0:00,ID21,32
5/13/2021 0:00,ID20,286
5/13/2021 0:00,ID16,380
5/13/2021 0:00,ID18,102
5/13/2021 0:00,ID1,84
5/13/2021 0:00,ID17,156
5/13/2021 0:00,ID2,91
5/13/2021 0:00,ID12,162
5/13/2021 0:00,ID14,175
5/14/2021 0:00,ID16,192
5/14/2021 0:00,ID20,543
5/14/2021 0:00,ID1,140
5/14/2021 0:00,ID17,58
5/14/2021 0:00,ID2,135
5/14/2021 0:00,ID12,145
5/14/2021 0:00,ID5,"1,814"
5/14/2021 0:00,ID13,209
5/14/2021 0:00,ID15,71
5/14/2021 0:00,ID14,138
5/14/2021 0:00,ID6,626
5/14/2021 0:00,ID7,25
5/14/2021 0:00,ID19,"1,752"
5/14/2021 0:00,ID10,34
5/14/2021 0:00,ID11,74
5/14/2021 0:00,ID8,51
5/14/2021 0:00,ID9,3
5/14/2021 0:00,ID4,229
5/14/2021 0:00,ID3,-
5/14/2021 0:00,ID21,55
5/14/2021 0:00,ID18,149
5/15/2021 0:00,ID5,29
5/15/2021 0:00,ID12,187
5/15/2021 0:00,ID14,12
5/15/2021 0:00,ID15,8
5/15/2021 0:00,ID6,51
5/15/2021 0:00,ID19,46
5/15/2021 0:00,ID8,3
5/15/2021 0:00,ID11,10
5/15/2021 0:00,ID10,4
5/15/2021 0:00,ID4,109
5/15/2021 0:00,ID3,-
5/15/2021 0:00,ID16,35
5/15/2021 0:00,ID18,5
5/15/2021 0:00,ID1,20
5/15/2021 0:00,ID17,38
5/15/2021 0:00,ID13,20
5/16/2021 0:00,ID5,190
5/16/2021 0:00,ID12,170
5/16/2021 0:00,ID14,27
5/16/2021 0:00,ID15,4
5/16/2021 0:00,ID6,42
5/16/2021 0:00,ID19,89
5/16/2021 0:00,ID8,2
5/16/2021 0:00,ID11,5
5/16/2021 0:00,ID10,24
5/16/2021 0:00,ID4,80
5/16/2021 0:00,ID3,-
5/16/2021 0:00,ID21,149
5/16/2021 0:00,ID20,"1,254"
5/16/2021 0:00,ID16,18
5/16/2021 0:00,ID18,25
5/16/2021 0:00,ID1,4
5/16/2021 0:00,ID17,16
5/16/2021 0:00,ID13,31
5/17/2021 0:00,ID5,"1,766"
5/17/2021 0:00,ID12,411
5/17/2021 0:00,ID15,61
5/17/2021 0:00,ID14,123
5/17/2021 0:00,ID6,475
5/17/2021 0:00,ID7,133
5/17/2021 0:00,ID19,"1,443"
5/17/2021 0:00,ID8,24
5/17/2021 0:00,ID11,88
5/17/2021 0:00,ID9,4
5/17/2021 0:00,ID10,10
5/17/2021 0:00,ID4,211
5/17/2021 0:00,ID3,-
5/17/2021 0:00,ID21,255
5/17/2021 0:00,ID20,"2,435"
5/17/2021 0:00,ID16,290
5/17/2021 0:00,ID18,271
5/17/2021 0:00,ID1,82
5/17/2021 0:00,ID17,57
5/17/2021 0:00,ID2,20
5/17/2021 0:00,ID13,184
5/18/2021 0:00,ID5,"2,147"
5/18/2021 0:00,ID13,345
5/18/2021 0:00,ID14,281
5/18/2021 0:00,ID15,64
5/18/2021 0:00,ID6,"1,009"
5/18/2021 0:00,ID7,33
5/18/2021 0:00,ID19,"1,970"
5/18/2021 0:00,ID8,180
5/18/2021 0:00,ID10,73
5/18/2021 0:00,ID11,53
5/18/2021 0:00,ID9,11
5/18/2021 0:00,ID4,207
5/18/2021 0:00,ID3,-
5/18/2021 0:00,ID21,486
5/18/2021 0:00,ID20,"4,611"
5/18/2021 0:00,ID16,625
5/18/2021 0:00,ID18,201
5/18/2021 0:00,ID1,145
5/18/2021 0:00,ID17,174
5/18/2021 0:00,ID2,18
5/18/2021 0:00,ID12,609
5/19/2021 0:00,ID6,"2,039"
5/19/2021 0:00,ID15,81
5/19/2021 0:00,ID19,"1,994"
5/19/2021 0:00,ID10,204
5/19/2021 0:00,ID11,80
5/19/2021 0:00,ID8,363
5/19/2021 0:00,ID9,82
5/19/2021 0:00,ID4,315
5/19/2021 0:00,ID3,-
5/19/2021 0:00,ID21,798
5/19/2021 0:00,ID20,"6,437"
5/19/2021 0:00,ID16,686
5/19/2021 0:00,ID18,204
5/19/2021 0:00,ID1,151
5/19/2021 0:00,ID17,282
5/19/2021 0:00,ID2,109
5/19/2021 0:00,ID12,898
5/19/2021 0:00,ID5,"2,778"
5/19/2021 0:00,ID13,789
5/19/2021 0:00,ID14,708
5/19/2021 0:00,ID7,20
5/20/2021 0:00,ID6,"1,373"
5/20/2021 0:00,ID15,65
5/20/2021 0:00,ID19,"2,197"
5/20/2021 0:00,ID9,13
5/20/2021 0:00,ID10,13
5/20/2021 0:00,ID8,394
5/20/2021 0:00,ID11,93
5/20/2021 0:00,ID4,652
5/20/2021 0:00,ID3,-
5/20/2021 0:00,ID21,496
5/20/2021 0:00,ID20,"4,141"
5/20/2021 0:00,ID16,456
5/20/2021 0:00,ID18,84
5/20/2021 0:00,ID1,185
5/20/2021 0:00,ID17,107
5/20/2021 0:00,ID2,27
5/20/2021 0:00,ID12,395
5/20/2021 0:00,ID5,"1,933"
5/20/2021 0:00,ID13,534
5/20/2021 0:00,ID14,469
5/20/2021 0:00,ID7,20
5/21/2021 0:00,ID5,"1,723"
5/21/2021 0:00,ID12,606
5/21/2021 0:00,ID14,505
5/21/2021 0:00,ID15,34
5/21/2021 0:00,ID6,"1,431"
5/21/2021 0:00,ID7,25
5/21/2021 0:00,ID19,"1,871"
5/21/2021 0:00,ID8,203
5/21/2021 0:00,ID10,238
5/21/2021 0:00,ID11,72
5/21/2021 0:00,ID9,10
5/21/2021 0:00,ID4,392
5/21/2021 0:00,ID3,-
5/21/2021 0:00,ID21,429
5/21/2021 0:00,ID20,"3,752"
5/21/2021 0:00,ID16,229
5/21/2021 0:00,ID18,136
5/21/2021 0:00,ID1,103
5/21/2021 0:00,ID17,198
5/21/2021 0:00,ID2,26
5/21/2021 0:00,ID13,539
5/22/2021 0:00,ID5,48
5/22/2021 0:00,ID12,68
5/22/2021 0:00,ID15,4
5/22/2021 0:00,ID14,13
5/22/2021 0:00,ID6,33
5/22/2021 0:00,ID19,89
5/22/2021 0:00,ID11,12
5/22/2021 0:00,ID8,6
5/22/2021 0:00,ID4,112
5/22/2021 0:00,ID3,-
5/22/2021 0:00,ID16,216
5/22/2021 0:00,ID18,67
5/22/2021 0:00,ID1,44
5/22/2021 0:00,ID17,79
5/22/2021 0:00,ID13,17
5/23/2021 0:00,ID21,10
5/23/2021 0:00,ID3,-
5/23/2021 0:00,ID16,481
5/23/2021 0:00,ID18,41
5/23/2021 0:00,ID1,89
5/23/2021 0:00,ID17,100
5/23/2021 0:00,ID12,708
5/23/2021 0:00,ID5,127
5/23/2021 0:00,ID13,162
5/23/2021 0:00,ID15,2
5/23/2021 0:00,ID14,160
5/23/2021 0:00,ID6,400
5/23/2021 0:00,ID19,132
5/23/2021 0:00,ID10,63
5/23/2021 0:00,ID11,3
5/23/2021 0:00,ID8,94
5/23/2021 0:00,ID4,151
5/23/2021 0:00,ID20,25
5/24/2021 0:00,ID5,"2,062"
5/24/2021 0:00,ID12,"1,086"
5/24/2021 0:00,ID14,"1,042"
5/24/2021 0:00,ID15,66
5/24/2021 0:00,ID6,"3,260"
5/24/2021 0:00,ID7,18
5/24/2021 0:00,ID19,"1,939"
5/24/2021 0:00,ID8,205
5/24/2021 0:00,ID11,103
5/24/2021 0:00,ID9,254
5/24/2021 0:00,ID10,519
5/24/2021 0:00,ID4,930
5/24/2021 0:00,ID3,42
5/24/2021 0:00,ID21,971
5/24/2021 0:00,ID20,"7,540"
5/24/2021 0:00,ID16,"1,815"
5/24/2021 0:00,ID18,128
5/24/2021 0:00,ID1,453
5/24/2021 0:00,ID17,765
5/24/2021 0:00,ID2,15
5/24/2021 0:00,ID13,"1,108"
5/25/2021 0:00,ID1,445
5/25/2021 0:00,ID18,65
5/25/2021 0:00,ID2,256
5/25/2021 0:00,ID12,"1,248"
5/25/2021 0:00,ID5,"1,763"
5/25/2021 0:00,ID13,"1,066"
5/25/2021 0:00,ID14,"1,040"
5/25/2021 0:00,ID15,26
5/25/2021 0:00,ID6,"3,042"
5/25/2021 0:00,ID7,24
5/25/2021 0:00,ID19,"2,310"
5/25/2021 0:00,ID11,65
5/25/2021 0:00,ID8,372
5/25/2021 0:00,ID9,243
5/25/2021 0:00,ID10,335
5/25/2021 0:00,ID4,874
5/25/2021 0:00,ID3,40
5/25/2021 0:00,ID21,693
5/25/2021 0:00,ID20,"5,868"
5/25/2021 0:00,ID16,"2,060"
5/25/2021 0:00,ID17,834
5/26/2021 0:00,ID7,43
5/26/2021 0:00,ID6,"3,309"
5/26/2021 0:00,ID8,625
5/26/2021 0:00,ID11,63
5/26/2021 0:00,ID9,281
5/26/2021 0:00,ID10,267
5/26/2021 0:00,ID4,"1,124"
5/26/2021 0:00,ID3,189
5/26/2021 0:00,ID21,890
5/26/2021 0:00,ID20,"6,812"
5/26/2021 0:00,ID16,"2,186"
5/26/2021 0:00,ID18,273
5/26/2021 0:00,ID1,449
5/26/2021 0:00,ID17,823
5/26/2021 0:00,ID2,33
5/26/2021 0:00,ID12,"1,189"
5/26/2021 0:00,ID5,"2,309"
5/26/2021 0:00,ID13,"1,240"
5/26/2021 0:00,ID14,"1,189"
5/26/2021 0:00,ID15,51
5/26/2021 0:00,ID19,"2,277"
5/27/2021 0:00,ID5,"2,718"
5/27/2021 0:00,ID12,525
5/27/2021 0:00,ID15,48
5/27/2021 0:00,ID14,"1,230"
5/27/2021 0:00,ID6,"3,317"
5/27/2021 0:00,ID7,30
5/27/2021 0:00,ID19,"2,586"
5/27/2021 0:00,ID8,664
5/27/2021 0:00,ID10,158
5/27/2021 0:00,ID11,105
5/27/2021 0:00,ID9,269
5/27/2021 0:00,ID4,"1,037"
5/27/2021 0:00,ID3,230
5/27/2021 0:00,ID21,976
5/27/2021 0:00,ID20,"7,632"
5/27/2021 0:00,ID16,"1,776"
5/27/2021 0:00,ID18,257
5/27/2021 0:00,ID1,645
5/27/2021 0:00,ID17,869
5/27/2021 0:00,ID2,86
5/27/2021 0:00,ID13,"1,278"
5/28/2021 0:00,ID15,45
5/28/2021 0:00,ID13,951
5/28/2021 0:00,ID6,"2,566"
5/28/2021 0:00,ID7,13
5/28/2021 0:00,ID19,"2,521"
5/28/2021 0:00,ID10,344
5/28/2021 0:00,ID9,183
5/28/2021 0:00,ID11,57
5/28/2021 0:00,ID8,411
5/28/2021 0:00,ID4,"1,139"
5/28/2021 0:00,ID3,-
5/28/2021 0:00,ID21,682
5/28/2021 0:00,ID20,"5,249"
5/28/2021 0:00,ID16,"1,344"
5/28/2021 0:00,ID18,95
5/28/2021 0:00,ID1,407
5/28/2021 0:00,ID17,716
5/28/2021 0:00,ID2,24
5/28/2021 0:00,ID12,493
5/28/2021 0:00,ID5,"1,907"
5/28/2021 0:00,ID14,906
5/29/2021 0:00,ID11,7
5/29/2021 0:00,ID8,17
5/29/2021 0:00,ID3,-
5/29/2021 0:00,ID21,229
5/29/2021 0:00,ID20,"1,863"
5/29/2021 0:00,ID16,16
5/29/2021 0:00,ID18,3
5/29/2021 0:00,ID1,11
5/29/2021 0:00,ID17,163
5/29/2021 0:00,ID12,674
5/29/2021 0:00,ID5,285
5/29/2021 0:00,ID13,24
5/29/2021 0:00,ID14,23
5/29/2021 0:00,ID15,1
5/29/2021 0:00,ID6,103
5/29/2021 0:00,ID19,117
5/29/2021 0:00,ID4,248
5/30/2021 0:00,ID4,192
5/30/2021 0:00,ID16,28
5/30/2021 0:00,ID1,1
5/30/2021 0:00,ID17,255
5/30/2021 0:00,ID19,59
5/30/2021 0:00,ID5,50
5/30/2021 0:00,ID13,1
5/30/2021 0:00,ID15,1
5/30/2021 0:00,ID6,1
5/30/2021 0:00,ID12,467
5/31/2021 0:00,ID14,248
5/31/2021 0:00,ID6,570
5/31/2021 0:00,ID8,41
5/31/2021 0:00,ID10,32
5/31/2021 0:00,ID9,82
5/31/2021 0:00,ID4,35
5/31/2021 0:00,ID3,-
5/31/2021 0:00,ID16,157
5/31/2021 0:00,ID18,6
5/31/2021 0:00,ID1,4
5/31/2021 0:00,ID17,1
5/31/2021 0:00,ID12,496
5/31/2021 0:00,ID13,248
6/1/2021 0:00,ID8,449
6/1/2021 0:00,ID11,73
6/1/2021 0:00,ID9,259
6/1/2021 0:00,ID4,923
6/1/2021 0:00,ID3,162
6/1/2021 0:00,ID21,755
6/1/2021 0:00,ID20,"6,118"
6/1/2021 0:00,ID16,"1,900"
6/1/2021 0:00,ID18,110
6/1/2021 0:00,ID1,541
6/1/2021 0:00,ID17,857
6/1/2021 0:00,ID2,11
6/1/2021 0:00,ID12,"1,141"
6/1/2021 0:00,ID5,"2,446"
6/1/2021 0:00,ID13,"1,214"
6/1/2021 0:00,ID15,52
6/1/2021 0:00,ID14,"1,162"
6/1/2021 0:00,ID6,"3,437"
6/1/2021 0:00,ID7,30
6/1/2021 0:00,ID19,"2,079"
6/1/2021 0:00,ID10,483
6/2/2021 0:00,ID5,"2,424"
6/2/2021 0:00,ID12,"1,128"
6/2/2021 0:00,ID14,964
6/2/2021 0:00,ID15,37
6/2/2021 0:00,ID6,"2,617"
6/2/2021 0:00,ID7,34
6/2/2021 0:00,ID19,"3,060"
6/2/2021 0:00,ID9,300
6/2/2021 0:00,ID8,323
6/2/2021 0:00,ID11,62
6/2/2021 0:00,ID10,191
6/2/2021 0:00,ID4,925
6/2/2021 0:00,ID3,-
6/2/2021 0:00,ID21,846
6/2/2021 0:00,ID20,"7,551"
6/2/2021 0:00,ID16,"1,852"
6/2/2021 0:00,ID18,145
6/2/2021 0:00,ID1,555
6/2/2021 0:00,ID17,708
6/2/2021 0:00,ID2,141
6/2/2021 0:00,ID13,"1,001"
6/3/2021 0:00,ID5,"2,424"
6/3/2021 0:00,ID12,781
6/3/2021 0:00,ID15,41
6/3/2021 0:00,ID14,"1,178"
6/3/2021 0:00,ID6,"3,270"
6/3/2021 0:00,ID7,23
6/3/2021 0:00,ID19,"3,111"
6/3/2021 0:00,ID11,89
6/3/2021 0:00,ID9,266
6/3/2021 0:00,ID10,331
6/3/2021 0:00,ID8,478
6/3/2021 0:00,ID4,"1,074"
6/3/2021 0:00,ID3,178
6/3/2021 0:00,ID21,858
6/3/2021 0:00,ID20,"6,911"
6/3/2021 0:00,ID16,"1,640"
6/3/2021 0:00,ID18,143
6/3/2021 0:00,ID1,480
6/3/2021 0:00,ID17,898
6/3/2021 0:00,ID2,78
6/3/2021 0:00,ID13,"1,219"
6/4/2021 0:00,ID5,"2,407"
6/4/2021 0:00,ID12,633
6/4/2021 0:00,ID14,"1,103"
6/4/2021 0:00,ID15,38
6/4/2021 0:00,ID6,"3,092"
6/4/2021 0:00,ID7,30
6/4/2021 0:00,ID19,"2,935"
6/4/2021 0:00,ID9,254
6/4/2021 0:00,ID8,578
6/4/2021 0:00,ID11,80
6/4/2021 0:00,ID10,346
6/4/2021 0:00,ID4,985
6/4/2021 0:00,ID3,103
6/4/2021 0:00,ID21,663
6/4/2021 0:00,ID20,"5,322"
6/4/2021 0:00,ID16,982
6/4/2021 0:00,ID18,241
6/4/2021 0:00,ID1,356
6/4/2021 0:00,ID17,640
6/4/2021 0:00,ID2,71
6/4/2021 0:00,ID13,"1,141"
6/5/2021 0:00,ID5,27
6/5/2021 0:00,ID12,533
6/5/2021 0:00,ID15,22
